,open,high,low,close,volume,&-s_close,&-s_close_mean,&-s_close_std,target_roi,do_predict,%%-tenkan_sen,%%-kijun_sen,%%-senkou_a,%%-senkou_b,%%-cloud_green,%%-cloud_red,%%-trend_close_period_1,%%-trend_open_period_1,%%-trend_close_period_3,%%-trend_open_period_3,%%-trend_close_period_6,%%-trend_open_period_6,%%-trend_close_period_12,%%-trend_open_period_12,%%-trend_close_period_24,%%-trend_open_period_24,%%-trend_close_period_48,%%-trend_open_period_48,%%-trend_close_period_72,%%-trend_open_period_72,%%-trend_close_period_96,%%-trend_open_period_96,%%-fan_magnitude,%%-fan_magnitude_gain,enter_long,enter_short,exit_long,exit_short
83399,116054.24785279503,116137.2,116002.2,116066.9,464.448,0.000367758,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,116170.35,116324.35,116566.62815510307,116686.79999999999,False,True,116066.9,116054.24785279503,116068.21129330593,116060.18533533684,116077.73649309944,116087.00736351934,116107.37620094119,116123.17960774012,116161.02507441968,116178.22450331184,116270.49124469,116289.56151077792,116355.65986757689,116374.07561144652,116409.26373053498,116425.879681645,0.9974066709132995,0.9999985329716842,0,0,1,0
83400,116064.67392639752,116207.3,115967.0,116146.8,766.417,0.0003679222,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,116170.35,116301.59915109281,116559.43282755154,116686.79999999999,False,True,116146.8,116064.67392639752,116107.50564665296,116062.42963086718,116097.46892364246,116080.62638148453,116113.4414007964,116114.17873368741,116159.88706846611,116169.14045715869,116265.44262245775,116280.38242570116,116349.9376794241,116365.59885295203,116403.85210722497,116418.4321402997,0.9975051452235355,1.0000987303505258,0,0,1,0
83401,116080.86196319875,116191.0,116080.86196319875,116133.9,304.596,0.000367758,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,116170.35,116298.54999999999,116552.37891377577,116686.79999999999,False,True,116133.9,116080.86196319875,116120.70282332649,116071.64579703296,116107.87780260175,116080.69369054574,116116.58887759695,116109.05307668916,116157.80810298881,116162.07817764189,116260.07353582681,116272.23873335413,116344.01883889193,116357.79784227385,116398.28608439559,116411.47193046256,0.9975798852691492,1.0000749269775415,0,0,1,0
83402,116112.38098159937,116137.0,116020.8,116125.0,325.083,0.0003679222,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,116147.0,116298.54999999999,116545.96445688789,116686.79999999999,False,True,116125.0,116112.38098159937,116122.85141166324,116092.01338931617,116112.76985900126,116089.74720227535,116117.88289642819,116109.56506205996,116155.18345474971,116158.10240195849,116254.56033028287,116265.71392716006,116338.01832275791,116351.07409266633,116392.65131976888,116405.30510677466,0.9976392974966622,1.000059556360739,0,0,1,0
83403,116108.29049079969,116136.0,115855.0,115874.9,421.619,0.0003679222,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,116087.62019391538,116298.54999999999,116538.86347844395,116686.79999999999,False,True,115874.9,116108.29049079969,115998.87570583163,116100.15194005793,116044.80704214376,116095.04528471087,116080.50091236232,116109.36897417376,116132.76077836973,116154.11744906579,116239.06399027132,116259.288480778,116325.33014953167,116344.42248713573,116381.97603482519,116399.18109407414,0.9974096064293266,0.9997697654173087,0,0,1,0
83404,116053.00774539984,116053.00774539984,115707.9,115769.5,1691.654,0.000367758,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,115997.85,116228.65,116521.32861422197,116686.79999999999,False,True,115769.5,116053.00774539984,115884.18785291581,116076.57984272888,115966.14788724555,116083.03455919343,116032.65461815272,116100.69801590085,116103.69991610016,116146.02867277252,116219.89811311738,116250.86885892584,116310.10192625683,116336.43852160872,116369.34766297312,116392.04349925612,0.9971066861541966,0.9996962930042208,0,0,1,0
83405,115929.87887269992,115929.87887269992,115555.0,115610.3,1353.352,0.0003679222,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,115921.4,116152.2,116505.60805711098,116686.79999999999,False,True,115610.3,115929.87887269992,115747.24392645792,116003.2293577144,115864.47706231826,116039.27579162386,115967.67698459077,116074.41814771609,116064.22792281215,116128.73668876672,116195.01655747993,116237.76722683499,116290.92927074294,116325.29990109068,116353.69719569532,116382.51433169826,0.9966823554351237,0.9995744379964902,0,0,1,0
83406,115803.55193634995,115803.55193634995,115340.0,115591.8,3152.013,0.0003679222,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,115813.9,116044.7,116487.8,116686.79999999999,False,True,115591.8,115803.55193634995,115669.52196322897,115903.39064703218,115786.56933022733,115971.92611868845,115909.84975619218,116032.74642289053,116026.43368898718,116102.72190857338,116170.39547350116,116220.04415375396,116271.77504414725,116311.00543630327,116337.98797516552,116370.576962722,0.996319876023086,0.9996363140071046,0,0,1,0
83407,115681.92596817497,115681.92596817497,115451.1,115578.4,943.08,0.0003679222,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,115813.9,116044.7,116483.675,116686.79999999999,False,True,115578.4,115681.92596817497,115623.96098161448,115792.65830760357,115727.09237873381,115889.06893282746,115858.85748600877,115978.77404524198,115990.5909938682,116069.05823334151,116146.2323929501,116198.0801461793,116252.77846759527,116293.77038238195,116322.32636743016,116356.37797314371,0.996015649824975,0.9996946500763135,0,0,1,0
83408,115617.60048408748,115621.6,115512.7,115542.4,543.709,0.0003679222,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,115813.9,116015.96274082459,116477.93381963887,116686.79999999999,False,True,115542.4,115617.60048408748,115583.18049080724,115705.12939584552,115674.32312766701,115811.50651890175,115810.17171893049,115923.20888198745,115954.73571435874,116032.94161340118,116121.58617282969,116174.38709874699,116233.31604382554,116275.24517968895,116306.24541140067,116341.14544759617,0.995734763075573,0.999717989622501,0,0,1,0
83409,115590.67524204374,115590.67524204374,115484.7,115500.1,494.124,0.000367758,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,115813.9,115990.2251204123,116470.40753481945,116686.79999999999,False,True,115500.1,115590.67524204374,115541.64024540363,115647.90231894463,115624.54509119072,115748.4118683709,115762.46837755656,115872.04986045764,115918.36485721005,115997.56030369259,116096.2193902652,116150.562125004,116213.2279330358,116256.48983893155,116289.62385652642,116325.67183511055,0.9954668743307636,0.9997309637518511,0,0,1,0
83410,115559.60012102187,115614.6,115433.2,115614.6,494.912,0.0003679222,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,115813.9,115967.45631020615,116466.84751740971,116686.79999999999,False,True,115614.6,115559.60012102187,115578.12012270182,115603.75121998324,115621.70363656481,115694.4656548426,115739.71939639402,115823.98066977522,115894.06366863324,115962.52348907893,116076.56145596867,116126.44122688228,116196.82716774715,116237.39696994772,116275.70583886608,116309.87654203655,0.995390383239515,0.9999231605860315,0,0,1,0
83411,115550.11256051093,115680.1,115550.11256051093,115557.6,577.643,0.0003679222,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,115813.9,115953.06565510307,116498.85,116686.79999999999,False,True,115557.6,115550.11256051093,115567.86006135092,115576.93189024708,115603.38831183201,115653.22191360498,115711.70102771802,115781.84711450379,115867.14657514259,115929.53061479349,116055.37935572505,116102.91760784671,116179.31409465818,116218.56726010013,116260.89953291007,116294.21130530407,0.9952761546883044,0.999885242460512,0,0,1,0
83412,115575.85628025547,115595.2,115483.4,115580.0,378.431,0.0003679222,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,115797.7,115938.95782755154,116494.475,116686.79999999999,False,True,115580.0,115575.85628025547,115573.93003067546,115576.39408525128,115596.70593702287,115631.1174469337,115691.43933114602,115750.15621692712,115844.17484913117,115901.23666803045,116035.97611671586,116081.40490059809,116162.89453042098,116200.95874010438,116246.86036728306,116279.39986148864,0.9952220555946011,0.9999456441376109,0,0,1,0
83413,115564.94064012772,115602.0,115511.0,115602.0,374.114,0.0003679222,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,115797.7,115926.12891377577,116436.475,116650.2,False,True,115602.0,115564.94064012772,115587.96501533773,115570.6673626895,115598.2185264449,115612.20978784628,115677.67943404663,115721.66151280413,115824.80086120068,115874.33298579823,116018.2628058295,116060.32472670134,116147.52755698479,116183.53358668037,116233.56427723599,116264.66874352243,0.9952175187378451,0.9999954413623267,0,0,1,0
83414,115569.35782006386,115743.6,115556.0,115722.0,492.649,0.000367758,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,115773.65,115916.5,116434.9,116650.2,False,True,115722.0,115569.35782006386,115654.98250766887,115570.01259137668,115633.58466174637,115599.96636847987,115684.49798265484,115698.23017545947,115816.57679230462,115849.93497253949,116006.17044640788,116040.2852611243,116135.86926775232,116166.70685334841,116223.01656017957,116250.33243582226,0.9953665066226715,1.000149703840639,0,0,1,0
83415,115612.62891003193,115744.5,115612.62891003193,115695.9,403.555,0.00036808642,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,115773.65,115916.5,116430.58325245531,116650.2,False,True,115695.9,115612.62891003193,115675.44125383443,115591.3207507043,115651.38904410455,115603.58423749474,115686.25213916948,115685.06075000907,115806.92264892026,115830.95048753888,115993.5063465545,116022.82989985522,116123.81531521116,116151.5266357233,116212.14817749546,116237.1839095173,0.9954746896381025,1.0001086866141378,0,0,1,0
83416,115661.83945501596,115696.0,115592.7,115625.3,350.031,0.0003679222,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,115773.65,115916.5,116429.4,116650.2,False,True,115625.3,115661.83945501596,115650.37062691723,115626.58010286013,115643.93503150325,115620.22858535794,115676.87488698955,115681.48824308705,115792.39283700664,115817.42160493704,115978.47751608289,116008.09559598422,116110.15736136975,116138.11054858063,116200.04821507288,116225.32113725954,0.9954976496471413,1.000023064382528,0,0,1,0
83417,115657.16972750798,115657.16972750798,115587.3,115590.1,163.941,0.0003679222,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,115773.65,115916.5,116421.28643811384,116650.2,False,True,115590.1,115657.16972750798,115620.23531345862,115641.87491518405,115628.55359393089,115630.7831974008,115663.52490437578,115677.74693299796,115776.20941004611,115804.60145474272,115962.6253725693,115993.77209114846,116095.90921448292,116124.93408772933,116187.4719632157,116213.60667520281,0.9954905029777582,0.999992821008281,0,0,1,0
83418,115632.10986375398,115786.0,115590.0,115757.3,860.208,0.000367758,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,115773.65,115916.5,116410.66821905691,116650.2,False,True,115757.3,115632.10986375398,115688.76765672931,115636.99238946901,115665.33828137921,115631.16224493028,115677.95184216413,115670.72584542197,115774.69665724243,115790.80212746363,115954.24474511748,115979.01036758134,116086.63224970257,116111.43205419576,116178.60243820095,116201.6170502245,0.995690681540922,1.0002010853569823,0,0,1,0
83419,115656.479931877,115766.0,115656.479931877,115744.7,218.154,0.0003679222,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,115773.65,115916.5,116397.72785952846,116648.2,False,True,115744.7,115656.479931877,115716.73382836465,115646.736160673,115688.01305812801,115638.3958697722,115688.22078952349,115668.53416641505,115772.29692466304,115780.05635181669,115945.69189837799,115965.84586000157,116077.2642428614,116098.9676124884,116169.65599617618,116190.37710964,0.9958557576630119,1.0001657905664383,0,0,1,0
83420,115694.7774659385,115783.4,115694.7774659385,115778.5,291.169,0.0003679222,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,115765.5,115916.5,116385.65767976423,116648.2,False,True,115778.5,115694.7774659385,115747.61691418232,115670.75681330575,115713.86647009144,115654.50489724829,115702.10989882756,115672.57159711096,115772.79317069,115773.23404094644,115938.86773926052,115954.78184391737,116069.07892113918,116087.8939098432,116161.59092409008,116180.15856028533,0.9960444668361784,1.0001894944842307,0,0,1,0
83421,115726.72623296926,115793.5,115693.1,115717.5,249.243,0.0003679222,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,115738.5,115916.5,116378.51008988211,116648.2,False,True,115717.5,115726.72623296926,115732.55845709116,115698.7415231375,115714.90462149389,115675.13956459714,115704.47760670024,115680.9030795507,115768.3697170348,115769.51341630827,115929.83232133152,115945.47345163378,116059.44662192989,116077.99890499734,116152.43441019132,116170.80944013449,0.9961433713743001,1.000099297311932,0,0,1,0
83422,115736.17561648463,115781.1,115717.4,115762.2,228.698,0.0003679222,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,115738.0,115916.5,116370.84566994106,116648.2,False,True,115762.2,115736.17561648463,115747.37922854559,115717.45856981107,115728.41758678135,115692.57843656499,115713.3579749002,115689.40654677131,115767.87613967202,115766.84639232238,115922.99018576696,115936.93068285218,116051.30287886332,116068.63388339424,116144.38833987809,116161.84791799738,0.9962888403724117,1.000146032190036,0,0,1,0
83423,115740.35030824231,115837.6,115740.35030824231,115825.1,401.278,0.0003679222,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,115696.50387269992,115916.5,116350.72283497053,116648.2,False,True,115825.1,115740.35030824231,115786.2396142728,115728.9044390267,115756.04113341524,115706.22754275851,115730.54905568478,115697.24404853607,115772.45404849826,115764.72670559597,115918.99466798056,115928.9069940926,116045.10553971639,116059.63981284213,116137.80507513834,116153.1572456313,0.9964933380720423,1.0002052594502153,0,0,1,0
83424,115767.22515412116,115825.1,115688.0,115689.6,292.777,0.0003679222,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,115634.93943634996,115916.5,116286.875,116587.85,False,True,115689.6,115767.22515412116,115737.91980713641,115748.06479657392,115737.05795243946,115723.65543171926,115724.24920096404,115708.01037247224,115765.8257246184,115764.92658147798,115909.63162030789,115922.30773531826,116035.36566191594,116051.62845232923,116128.5637333829,116145.19988291975,0.99651838859088,1.0000251386716605,0,0,1,0
83425,115762.08757706059,115762.08757706059,115600.0,115600.1,490.778,0.0003679222,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,115588.8,115916.5,116282.92499999999,116583.9,False,True,115600.1,115762.08757706059,115669.0099035682,115755.07618681726,115697.92710888533,115734.63604467393,115705.14932389265,115716.3299424089,115752.56766664892,115764.69946112459,115896.99767662186,115915.76813702202,116023.44057528811,116043.69582560954,116117.66757393171,116137.30066011853,0.9964474118481891,0.999928775280513,0,0,1,0
83426,115708.9062885303,115708.9062885303,115524.0,115524.1,396.084,0.0003679222,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,115635.4,115916.5,116256.075,116557.04999999999,False,True,115524.1,115708.9062885303,115596.55495178411,115731.99123767378,115648.26222063237,115727.28468577575,115677.29558175532,115715.18784181219,115734.290253317,115760.23600731704,115881.77736329036,115907.32479626726,116009.76001158159,116034.52350952517,116105.42906725271,116128.46778647754,0.9963125455119811,0.9998646528310432,0,0,1,0
83427,115635.49064426516,115635.49064426516,115500.1,115507.1,325.184,0.0003679222,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,115635.4,115916.5,116256.075,116557.04999999999,False,True,115507.1,115635.49064426516,115551.82747589206,115683.74094096947,115607.93015759456,115701.05781677272,115651.11164610065,115702.92673449726,115716.11503305164,115750.2563782729,115866.48440968667,115896.22952475697,115995.98850441497,116023.59110225778,116093.09238545368,116118.30330931852,0.9961928765073673,0.9998798880881778,0,0,1,0
83428,115582.75782213258,115594.8,115480.0,115550.1,277.658,0.0003679222,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,115635.4,115916.5,116247.35,116557.04999999999,False,True,115550.1,115582.75782213258,115550.96373794603,115633.24938155102,115591.40725542468,115667.2578183041,115635.5713928544,115684.43920951808,115702.83383040752,115736.85649378167,115853.5707603117,115883.43476138455,115983.77238100635,116011.51347814476,116081.89666616598,116107.261134325,0.9961550828670973,0.9999620619247926,0,0,1,0
83429,115557.8664110663,115647.1,115550.0,115647.0,199.587,0.0003679222,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,115635.4,115916.5,116235.97457554641,116557.04999999999,False,True,115647.0,115557.8664110663,115598.98186897302,115595.55789630866,115607.29089673191,115636.00313052187,115637.32964010756,115664.96647129473,115698.36712397491,115722.53728716444,115845.13930070715,115870.14625728992,115974.54574043083,115999.08479137548,116072.92972459555,116095.93340807225,0.9962471862688266,1.0000924588985323,0,0,1,0
83430,115578.20820553316,115647.1,115521.5,115521.6,397.72,0.000367758,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,115658.8,115916.5,116234.45,116557.04999999999,False,True,115521.6,115578.20820553316,115560.29093448652,115586.88305092091,115582.80778337993,115619.4902948108,115619.52508009101,115651.61904579295,115684.22575405691,115710.99096063394,115831.933614964,115858.2304184427,115962.13626809025,115987.55392600995,116061.56210140801,116085.25866162815,0.9961913572994066,0.9999439607256216,0,0,1,0
83431,115581.26660276658,115581.26660276658,115470.4,115470.4,233.557,0.0003679222,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,115654.0,115916.5,116222.775,116557.04999999999,False,True,115470.4,115581.26660276658,115515.34546724326,115584.07482684375,115550.69127384281,115608.56923994103,115596.58276007701,115640.79559301966,115667.11969373235,115700.61301200454,115817.17714088384,115846.9257729049,115948.66404156723,115976.42276646903,116049.37319210063,116074.86707278564,0.9960982948932081,0.9999065817972456,0,0,1,0
83432,115543.0458013833,115543.0458013833,115386.0,115421.2,786.123,0.0003679222,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,115611.8,115916.5,116193.08509695769,116557.04999999999,False,True,115421.2,115543.0458013833,115468.27273362162,115563.56031411352,115513.69376703058,115589.84825749596,115569.60079698825,115625.75716353714,115647.44611823377,115688.00763515485,115801.01480860286,115834.52250876116,115934.21297193525,115964.54942495983,116036.42116752123,116063.90168574642,0.9959769496005135,0.9998781793992454,0,0,1,0
83433,115493.12290069164,115518.9,115325.5,115518.9,755.019,0.0003679222,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,115581.55,115909.25,116113.25,116487.15,False,True,115518.9,115493.12290069164,115493.5863668108,115528.34160740257,115515.1812621647,115562.21244126615,115561.80067437467,115605.35189233015,115637.16242877506,115672.41685639779,115789.49991845581,115820.58783088077,115922.83453434799,115951.6336297744,116025.75062798471,116052.13305100302,0.9960013190942619,1.0000244679294619,0,0,1,0
83434,115469.62395034582,115658.0,115461.1,115628.9,948.373,0.0003679222,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,115581.55,115909.25,116036.79999999999,116410.7,False,True,115628.9,115469.62395034582,115561.2431834054,115498.9827788742,115547.67233011764,115535.75858671748,115572.12364754779,115584.47067048641,115636.50143447306,115656.19342391363,115782.94481974332,115806.26277453241,115914.78153340695,115938.42788513252,116017.56814080977,116040.12255408226,0.9961605427488245,1.0001598628952695,0,0,1,0
83435,115518.17447517291,115657.3,115518.17447517291,115594.5,388.393,0.0003679222,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,115581.55,115909.25,115929.29999999999,116303.2,False,True,115594.5,115518.17447517291,115577.8715917027,115508.57862702355,115561.05166436975,115530.7345548476,115575.56616330968,115574.2712558228,115633.14131971521,115645.15190801438,115775.25319444768,115794.5040684361,115906.00669687525,115926.91409307883,116008.84508636009,116029.36073802228,0.9962651216575092,1.0001049819825187,0,0,1,0
83436,115567.82473758646,115760.0,115567.82473758646,115751.4,881.844,0.000367758,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,115581.55,115909.25,115929.29999999999,116303.2,False,True,115751.4,115567.82473758646,115664.63579585135,115538.201682305,115615.43690312124,115541.33174991584,115602.61752280049,115573.27948378643,115642.602014138,115638.96573438014,115774.2795946743,115785.2518508504,115901.77089696086,115917.07602854479,116003.53694024957,116019.84453182772,0.9965439035048079,1.0002798269669773,0,0,1,0
83437,115621.43736879322,115762.9,115621.43736879322,115670.0,429.763,0.0003679222,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,115581.55,115909.25,115914.93137041229,116303.2,False,True,115670.0,115621.43736879322,115667.31789792568,115579.81952554912,115631.02635937232,115564.2190695951,115612.98405775426,115580.6883891721,115644.79385300697,115637.56346513318,115770.02328468759,115778.56554546031,115895.42100937289,115908.97633923653,115996.65988993515,116011.6299511466,0.9966923544820606,1.0001489658174925,0,0,1,0
83438,115666.89368439661,115670.0,115589.0,115626.7,204.341,0.0003679222,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,115581.55,115909.25,115902.06256020615,116303.2,False,True,115626.7,115666.89368439661,115647.00894896284,115623.35660497285,115629.79025669451,115593.5546738241,115615.09420271515,115593.95074228356,115643.34634476641,115639.90988267426,115764.17335470034,115774.00751031486,115888.05878993802,115902.34393773407,115989.03185096741,116004.52198688372,0.9967760947540908,1.000084018174368,0,0,1,0
83439,115652.8968421983,115682.2,115589.0,115589.0,196.421,0.0003679222,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,115581.55,115909.25,115890.67815510307,116303.2,False,True,115589.0,115652.8968421983,115618.00447448142,115638.12672358558,115618.13589763893,115610.50957907387,115611.07970998975,115603.01937303967,115638.9986371851,115640.94883943618,115757.02342185543,115769.06421773868,115879.86539843287,115895.50977073309,115980.78377156603,115997.27198390051,0.9968123679668828,1.0000363905324203,0,0,1,0
83440,115637.31092109915,115637.31092109915,115561.9,115595.0,166.276,0.0003679222,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,115581.55,115909.25,115883.48282755153,116303.2,False,True,115595.0,115637.31092109915,115606.50223724071,115637.71882234237,115611.52564117067,115618.16710536681,115608.60590845287,115608.29499581805,115635.47874621028,115640.65780596923,115750.41022096337,115763.68653216155,115872.06086696895,115888.43582964722,115972.82946699766,115989.85010631698,0.996859406119358,1.0000471885722797,0,0,1,0
83441,115614.85546054957,115646.4,115525.1,115631.7,181.316,0.0003679222,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,115581.55,115909.25,115868.32891377577,116303.2,False,True,115631.7,115614.85546054957,115619.10111862035,115626.28714144597,115617.28974369333,115617.22092113331,115612.15884561396,115609.30429808445,115635.17644651346,115638.59361833565,115745.56490582202,115757.61179454473,115865.47563773693,115880.9404770692,115965.79586973997,115982.11825795064,0.9969505057808318,1.00009138666989,0,0,1,0
83442,115607.19023027479,115717.5,115602.0,115695.1,291.667,0.0003679222,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,115581.55,115885.9,115861.91445688788,116303.2,False,True,115695.1,115607.19023027479,115657.10055931017,115616.73868586039,115639.52124549524,115614.35500945945,115624.91902321181,115608.97905688296,115639.97033079239,115636.08134729079,115743.50511374764,115751.47213886025,115860.80781204552,115873.44047030772,115960.214511601,115974.3877831532,0.9971085299401922,1.0001585075271482,0,0,1,0
83443,115634.38261513741,115828.3,115634.38261513741,115827.9,428.256,0.0003679222,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,115576.9,115826.52019391538,115845.075,116303.2,False,True,115827.9,115634.38261513741,115742.50027965508,115625.5606504989,115693.34374678231,115620.0771825103,115656.14686579461,115612.88729661441,115655.004704329,115635.94544871851,115746.94980298243,115746.69297462667,115859.90622815386,115866.89094002907,115957.48637734119,115967.37736731782,0.9974012931725168,1.0002936122032193,0,0,0,0
83444,115697.5538075687,116251.0,115697.5538075687,115979.3,2115.204,0.0003679222,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,115788.25,115806.65,115845.075,116303.2,False,True,115979.3,115697.5538075687,115860.90013982754,115661.5572290338,115775.04553341593,115642.21336109842,115705.86273259544,115625.9129136843,115680.94832798268,115640.87411742653,115756.43348449335,115744.68729433858,115863.17729039623,115862.251566537,115957.93614275684,115961.81399495187,0.9978261650858371,1.000425978907616,0,0,0,0
83445,115834.51440378436,116010.7,115741.7,115935.6,1118.865,0.000367758,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,115788.25,115806.65,115845.075,116303.2,False,True,115935.6,115834.51440378436,115898.25006991377,115748.03581640907,115820.91823815423,115697.15651615155,115741.20692758076,115658.00545062276,115701.32046174406,115656.36534033516,115763.74640349361,115748.35370696902,115865.161474221,115861.4916442698,115957.47560373093,115959.18926111337,0.9981349311458863,1.0003094387287614,0,0,0,0
83446,115875.65720189217,115963.2,115817.1,115963.2,513.169,0.0003679222,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,115788.25,115806.65,115845.075,116303.2,False,True,115963.2,115875.65720189217,115930.72503495688,115811.84650915062,115861.57017011016,115748.15671207744,115775.35970795294,115691.49033543344,115722.27082480454,115673.90868925973,115771.88736661633,115753.54976798629,115867.84746122864,115861.87974173891,115957.59363251999,115957.46695061396,0.998428443374355,1.000294060671869,0,0,0,0
83447,115897.72860094608,116109.1,115400.0,115464.0,2338.658,0.000367758,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,115788.25,115806.65,115845.075,116303.2,False,True,115464.0,115897.72860094608,115697.36251747844,115854.78755504836,115747.97869293584,115790.89153746849,115727.45821442173,115723.21929935846,115701.60915882018,115691.81428219464,115759.32053532587,115759.43461831118,115856.78314722238,115862.86190226514,115947.41644422061,115956.23523206411,0.9981029484179607,0.9996739927046807,0,0,1,0
83448,115815.90180047305,116316.0,115424.0,116126.5,7960.836,0.0003679222,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,115820.75,115820.75,115845.075,116303.2,False,True,116126.5,115815.90180047305,115911.93125873922,115835.3446777607,115856.12763781131,115798.03732689837,115788.84925835684,115737.47814568378,115735.60042611457,115701.74128365691,115774.30745225135,115761.73940125656,115864.1726500382,115861.57532413385,115951.10888866967,115953.34175924779,0.9986006202798059,1.000498617765466,0,0,0,0
83449,115825.87590023653,116225.8,115754.9,115914.4,2796.591,0.0003679222,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,115820.75,115820.75,115841.0,116303.2,False,True,115914.4,115825.87590023653,115913.16562936961,115830.6102889986,115872.77688415094,115805.99120499498,115808.16475707118,115751.07780023036,115749.9043920254,115711.67205298328,115780.02551542476,115764.35721754146,115865.54874181798,115860.5972577257,115950.3520043672,115950.71359720633,0.9987737230216371,1.0001733453177535,0,0,0,0
83450,115915.63795011825,115980.5,115359.0,115416.0,2732.652,0.0003679222,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,115820.75,115820.75,115827.5,116303.2,False,True,115416.0,115915.63795011825,115664.5828146848,115873.12411955843,115742.26920296496,115837.31884645877,115747.83171752177,115776.39474636696,115723.19204066337,115727.98932475407,115765.1673311217,115770.5319413201,115853.23233793255,115862.10522190084,115939.33443726685,115949.99038798801,0.9983482506547534,0.999574005245556,0,0,1,0
83451,115791.55647505913,115791.55647505913,114820.0,115440.3,6189.505,0.000367758,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,115568.0,115568.0,115827.25,116303.2,False,True,115440.3,115791.55647505913,115552.44140734241,115832.34029730878,115655.99228783212,115824.24388320174,115700.51914559535,115778.72732001191,115700.5606774103,115733.07469677848,115751.90744005551,115771.39008555435,115841.91912319468,115860.17237952161,115929.0450674263,115946.72370937093,0.9980287431704623,0.9996799638962841,0,0,1,0
83452,115547.74073752956,115760.3,115207.2,115708.8,1658.286,0.000367758,6.598255644108439e-05,0.002789804988448173,0.001460885050665171,1.0,115568.0,115568.0,115806.50193634996,116303.2,False,True,115708.8,115547.74073752956,115630.62070367121,115690.04051741917,115671.08020559438,115745.24298443826,115701.79312319607,115743.19092270693,115701.21982321749,115718.24798003856,115750.1479527063,115762.261540737,115838.27202392906,115851.61260850813,115924.50393201545,115938.49725634327,0.9980788288820284,1.0000501846383771,0,0,0,0
