,open,high,low,close,volume,&-s_close,&-s_close_mean,&-s_close_std,target_roi,do_predict,%%-tenkan_sen,%%-kijun_sen,%%-senkou_a,%%-senkou_b,%%-cloud_green,%%-cloud_red,%%-fan_magnitude,%%-fan_magnitude_gain,enter_long,enter_short,exit_long,exit_short
74579,238.13261306230802,238.13261306230802,237.75,237.8,24560.13,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,237.945,237.845,237.67000000000002,236.025,True,False,1.0,1.0,0,0,1,0
74580,238.027556531154,238.027556531154,237.45,237.52,39820.85,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,237.945,237.845,237.73728391371208,236.025,True,False,1.0,1.0,0,0,1,0
74581,237.855028265577,237.91,237.37,237.89,20305.88,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,238.055,237.845,237.84051695685605,236.025,True,False,1.0,1.0,0,0,0,0
74582,237.76376413278848,238.0,237.69,237.81,14129.42,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,238.055,237.845,237.94025847842804,236.025,True,False,1.0,1.0,0,0,1,0
74583,237.80563206639422,238.11,237.75,237.75,19997.58,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,238.055,237.845,238.033879239214,236.025,True,False,1.0,1.0,0,0,1,0
74584,237.83156603319713,237.83156603319713,237.5,237.58,14498.85,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,238.055,237.79500000000002,238.0525,236.025,True,False,1.0,1.0,0,0,1,0
74585,237.74703301659855,237.74703301659855,237.31,237.51,30532.4,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,238.055,237.79500000000002,238.10750000000002,236.025,True,False,1.0,1.0,0,0,1,0
74586,237.62601650829927,237.78,237.35,237.62,19050.53,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,238.055,237.79500000000002,238.15,236.025,True,False,1.0,1.0,0,0,1,0
74587,237.59425825414962,237.78,237.45,237.62,13858.72,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,238.055,237.79500000000002,238.16750000000002,236.025,True,False,1.0,1.0,0,0,1,0
74588,237.6071291270748,237.67,237.09,237.27,35802.75,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,237.98000000000002,237.92000000000002,238.2025,236.025,True,False,1.0,1.0,0,0,1,0
74589,237.5110645635374,237.91,236.96,237.04,185670.51,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,237.91500000000002,237.91500000000002,238.35,236.025,True,False,1.0,1.0,0,0,1,0
74590,237.40303228176867,237.40303228176867,236.35,236.79,106889.96,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,237.43947197542929,237.61,238.3175,236.025,True,False,1.0,1.0,0,0,1,0
74591,237.10901614088434,237.10901614088434,236.67,236.86,21695.23,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,237.38,237.61,238.3175,236.025,True,False,1.0,1.0,0,0,1,0
74592,236.95450807044216,236.96,236.49,236.9,56052.28,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,237.38,237.61,238.3175,236.025,True,False,1.0,1.0,0,0,1,0
74593,236.87850403522108,236.91,236.19,236.48,63823.05,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,237.3,237.53,238.3175,236.025,True,False,1.0,1.0,0,0,1,0
74594,236.74925201761056,236.74925201761056,235.74,235.91,117654.01,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,237.075,237.305,238.3175,236.025,True,False,1.0,1.0,0,0,1,0
74595,236.4521260088053,236.59,235.91,236.45,60737.03,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,237.075,237.305,238.3175,236.025,True,False,1.0,1.0,0,0,1,0
74596,236.33356300440263,236.63,236.17,236.47,37976.3,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,237.075,237.305,238.3175,236.025,True,False,1.0,1.0,0,0,1,0
74597,236.3817815022013,236.63,236.17,236.2,41883.38,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,237.075,237.305,238.3175,236.025,True,False,1.0,1.0,0,0,1,0
74598,236.37589075110066,236.38,235.96,235.99,35399.43,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,236.936306531154,237.305,238.35250000000002,236.025,True,False,1.0,1.0,0,0,1,0
